西元年,月,日,星期,總運量,日期,是否為節日,星期幾,是否週末,月份,是否寒暑假,滾動平均_7日,滾動平均_14日,去年同日,去年同日運量,是否連假前一日,是否連假最後日
2024,7,19,五,2247649,2024-07-19,否,4,0,7,1,2003238.7142857143,1987979.7142857143,2023-07-19,2054351.0,1,0
2024,7,20,六,1821895,2024-07-20,是,5,1,7,1,2006865.857142857,1992401.0714285714,2023-07-20,2023324.0,1,0
2024,7,21,日,1513048,2024-07-21,是,6,1,7,1,2002425.0,1995138.7857142857,2023-07-21,2161715.0,0,0
2024,7,22,一,2030240,2024-07-22,否,0,0,7,1,1999707.142857143,1996849.4285714286,2023-07-22,1681307.0,0,1
2024,7,23,二,2065940,2024-07-23,否,1,0,7,1,1994691.2857142857,1995918.0714285714,2023-07-23,1427537.0,0,0
2024,7,24,三,275223,2024-07-24,否,2,0,7,1,1725767.7142857143,1866316.5714285714,2023-07-24,1947358.0,0,0
2024,7,25,四,506206,2024-07-25,否,3,0,7,1,1494314.4285714286,1748557.7142857143,2023-07-25,2023001.0,0,0
2024,7,26,五,2350947,2024-07-26,否,4,0,7,1,1509071.2857142857,1756155.0,2023-07-26,1846445.0,1,0
2024,7,27,六,1894799,2024-07-27,是,5,1,7,1,1519486.142857143,1763176.0,2023-07-27,1887356.0,1,0
2024,7,28,日,1619713,2024-07-28,是,6,1,7,1,1534724.0,1768574.5,2023-07-28,2168825.0,0,0
2024,7,29,一,2152458,2024-07-29,否,0,0,7,1,1552183.7142857143,1775945.4285714286,2023-07-29,1758680.0,0,1
2024,7,30,二,2126630,2024-07-30,否,1,0,7,1,1560853.7142857143,1777772.5,2023-07-30,1445167.0,0,0
2024,7,31,三,2183628,2024-07-31,否,2,0,7,1,1833483.0,1779625.357142857,2023-07-31,1993040.0,0,0
2024,8,1,四,2144175,2024-08-01,否,3,0,8,1,2067478.5714285714,1780896.5,2023-08-01,2000523.0,0,0
2024,8,2,五,2258317,2024-08-02,否,4,0,8,1,2054245.7142857143,1781658.5,2023-08-02,2016882.0,1,0
2024,8,3,六,1794068,2024-08-03,是,5,1,8,1,2039855.5714285714,1779670.857142857,2023-08-03,506181.0,1,0
2024,8,4,日,1456484,2024-08-04,是,6,1,8,1,2016537.142857143,1775630.5714285714,2023-08-04,2116040.0,0,0
2024,8,5,一,2039631,2024-08-05,否,0,0,8,1,2000419.0,1776301.357142857,2023-08-05,1713064.0,0,1
2024,8,6,二,2129651,2024-08-06,否,1,0,8,1,2000850.5714285714,1780852.142857143,2023-08-06,1448627.0,0,0
2024,8,7,三,2151883,2024-08-07,否,2,0,8,1,1996315.5714285714,1914899.2857142857,2023-08-07,2008178.0,0,0
2024,8,8,四,2112968,2024-08-08,否,3,0,8,1,1991857.4285714286,2029668.0,2023-08-08,2025572.0,0,0
2024,8,9,五,2287408,2024-08-09,否,4,0,8,1,1996013.2857142857,2025129.5,2023-08-09,2100614.0,1,0
2024,8,10,六,2015530,2024-08-10,是,5,1,8,1,2027650.7142857143,2033753.142857143,2023-08-10,2092183.0,1,0
2024,8,11,日,1588328,2024-08-11,是,6,1,8,1,2046485.5714285714,2031511.357142857,2023-08-11,2201998.0,0,0
2024,8,12,一,2065711,2024-08-12,否,0,0,8,1,2050211.2857142857,2025315.142857143,2023-08-12,1803215.0,0,1
2024,8,13,二,2122491,2024-08-13,否,1,0,8,1,2049188.4285714286,2025019.5,2023-08-13,1521035.0,0,0
2024,8,14,三,2126599,2024-08-14,否,2,0,8,1,2045576.4285714286,2020946.0,2023-08-14,2009998.0,0,0
2024,8,15,四,2109389,2024-08-15,否,3,0,8,1,2045065.142857143,2018461.2857142857,2023-08-15,2070371.0,0,0
2024,8,16,五,2279387,2024-08-16,否,4,0,8,1,2043919.2857142857,2019966.2857142857,2023-08-16,2022045.0,1,0
2024,8,17,六,1762044,2024-08-17,是,5,1,8,1,2007707.0,2017678.857142857,2023-08-17,2048112.0,1,0
2024,8,18,日,1432695,2024-08-18,是,6,1,8,1,1985473.7142857143,2015979.642857143,2023-08-18,2216597.0,0,0
2024,8,19,一,2025874,2024-08-19,否,0,0,8,1,1979782.7142857143,2014997.0,2023-08-19,1822579.0,0,1
2024,8,20,二,2117897,2024-08-20,否,1,0,8,1,1979126.4285714286,2014157.4285714286,2023-08-20,1563169.0,0,0
2024,8,21,三,2179788,2024-08-21,否,2,0,8,1,1986724.857142857,2016150.642857143,2023-08-21,1998115.0,0,0
2024,8,22,四,2189238,2024-08-22,否,3,0,8,1,1998131.857142857,2021598.5,2023-08-22,2057049.0,0,0
2024,8,23,五,2300470,2024-08-23,否,4,0,8,1,2001143.7142857143,2022531.5,2023-08-23,2077732.0,1,0
2024,8,24,六,1896941,2024-08-24,是,5,1,8,1,2020414.7142857143,2014060.857142857,2023-08-24,2092046.0,1,0
2024,8,25,日,1601580,2024-08-25,是,6,1,8,1,2044541.142857143,2015007.4285714286,2023-08-25,2205638.0,0,0
2024,8,26,一,2036046,2024-08-26,否,0,0,8,1,2045994.2857142857,2012888.5,2023-08-26,1736877.0,0,1
2024,8,27,二,2106243,2024-08-27,否,1,0,8,1,2044329.4285714286,2011727.9285714286,2023-08-27,1434871.0,0,0
2024,8,28,三,2104480,2024-08-28,否,2,0,8,1,2033571.142857143,2010148.0,2023-08-28,1963252.0,0,0
2024,8,29,四,2063204,2024-08-29,否,3,0,8,1,2015566.2857142857,2006849.0714285714,2023-08-29,1976314.0,0,0
2024,8,30,五,2245995,2024-08-30,否,4,0,8,1,2007784.142857143,2004463.9285714286,2023-08-30,1949764.0,1,0
2024,8,31,六,1761447,2024-08-31,是,5,1,8,1,1988427.857142857,2004421.2857142857,2023-08-31,2040717.0,1,0
2024,9,1,日,1426779,2024-09-01,是,6,1,9,0,1963456.2857142857,2003998.7142857143,2023-09-01,2171144.0,0,0
2024,9,2,一,2053126,2024-09-02,否,0,0,9,0,1965896.2857142857,2005945.2857142857,2023-09-02,1488748.0,1,1
2024,9,3,二,2130743,2024-09-03,是,1,0,9,0,1969396.2857142857,2006862.857142857,2023-09-03,1042421.0,0,0
2024,9,4,三,2179678,2024-09-04,否,2,0,9,0,1980138.857142857,2006855.0,2023-09-04,1937294.0,0,1
2024,9,5,四,2203035,2024-09-05,否,3,0,9,0,2000114.7142857143,2007840.5,2023-09-05,2053824.0,0,0
2024,9,6,五,2354434,2024-09-06,否,4,0,9,0,2015606.0,2011695.0714285714,2023-09-06,2108819.0,1,0
2024,9,7,六,1759007,2024-09-07,是,5,1,9,0,2015257.4285714286,2001842.642857143,2023-09-07,2139966.0,1,0
2024,9,8,日,1501976,2024-09-08,是,6,1,9,0,2025999.857142857,1994728.0714285714,2023-09-08,2276015.0,0,0
2024,9,9,一,2118429,2024-09-09,否,0,0,9,0,2035328.857142857,2000612.5714285714,2023-09-09,1821806.0,0,1
2024,9,10,二,2191348,2024-09-10,否,1,0,9,0,2043986.7142857143,2006691.5,2023-09-10,1514390.0,0,0
2024,9,11,三,2218724,2024-09-11,否,2,0,9,0,2049564.7142857143,2014851.7857142857,2023-09-11,2042488.0,0,0
2024,9,12,四,2229133,2024-09-12,否,3,0,9,0,2053293.0,2026703.857142857,2023-09-12,2092672.0,0,0
2024,9,13,五,2400806,2024-09-13,否,4,0,9,0,2059917.5714285714,2037761.7857142857,2023-09-13,2109429.0,1,0
2024,9,14,六,1743473,2024-09-14,是,5,1,9,0,2057698.4285714286,2036477.9285714286,2023-09-14,2118043.0,1,0
2024,9,15,日,1493262,2024-09-15,是,6,1,9,0,2056453.5714285714,2041226.7142857143,2023-09-15,2305635.0,0,0
2024,9,16,一,2128252,2024-09-16,否,0,0,9,0,2057856.857142857,2046592.857142857,2023-09-16,1916132.0,1,1
2024,9,17,二,1341056,2024-09-17,是,1,0,9,0,1936386.5714285714,1990186.642857143,2023-09-17,1537767.0,0,0
2024,9,18,三,2177859,2024-09-18,否,2,0,9,0,1930548.7142857143,1990056.7142857143,2023-09-18,2038046.0,0,1
2024,9,19,四,2191117,2024-09-19,否,3,0,9,0,1925117.857142857,1989205.4285714286,2023-09-19,2097185.0,0,0
2024,9,20,五,2390573,2024-09-20,否,4,0,9,0,1923656.0,1991786.7857142857,2023-09-20,2146495.0,1,0
2024,9,21,六,1778720,2024-09-21,是,5,1,9,0,1928691.2857142857,1993194.857142857,2023-09-21,2123106.0,1,0
2024,9,22,日,1369273,2024-09-22,是,6,1,9,0,1910978.5714285714,1983716.0714285714,2023-09-22,2252621.0,0,0
2024,9,23,一,2152017,2024-09-23,否,0,0,9,0,1914373.5714285714,1986115.2142857143,2023-09-23,2100196.0,0,1
2024,9,24,二,2205822,2024-09-24,否,1,0,9,0,2037911.5714285714,1987149.0714285714,2023-09-24,1508552.0,0,0
2024,9,25,三,2225130,2024-09-25,否,2,0,9,0,2044664.5714285714,1987606.642857143,2023-09-25,2066059.0,0,0
2024,9,26,四,2226290,2024-09-26,否,3,0,9,0,2049689.2857142857,1987403.5714285714,2023-09-26,2154927.0,0,0
2024,9,27,五,2418743,2024-09-27,否,4,0,9,0,2053713.5714285714,1988684.7857142857,2023-09-27,2204852.0,1,0
2024,9,28,六,1886930,2024-09-28,是,5,1,9,0,2069172.142857143,1998931.7142857143,2023-09-28,2268584.0,1,0
2024,9,29,日,1513940,2024-09-29,是,6,1,9,0,2089838.857142857,2000408.7142857143,2023-09-29,1396582.0,0,0
2024,9,30,一,2153975,2024-09-30,否,0,0,9,0,2090118.5714285714,2002246.0714285714,2023-09-30,1522092.0,0,1
2024,10,1,二,2089601,2024-10-01,否,1,0,10,0,2073515.5714285714,2055713.5714285714,2023-10-01,1366488.0,0,0
2024,10,2,三,618955,2024-10-02,否,2,0,10,0,1844062.0,1944363.2857142857,2023-10-02,2051687.0,0,0
2024,10,3,四,503883,2024-10-03,否,3,0,10,0,1598003.857142857,1823846.5714285714,2023-10-03,2103510.0,0,0
2024,10,4,五,2384523,2024-10-04,否,4,0,10,0,1593115.2857142857,1823414.4285714286,2023-10-04,2064996.0,1,0
2024,10,5,六,1907665,2024-10-05,是,5,1,10,0,1596077.4285714286,1832624.7857142857,2023-10-05,2056375.0,1,0
2024,10,6,日,1583721,2024-10-06,是,6,1,10,0,1606046.142857143,1847942.5,2023-10-06,2297772.0,0,0
2024,10,7,一,2212613,2024-10-07,否,0,0,10,0,1614423.0,1852270.7857142857,2023-10-07,1782614.0,0,1
2024,10,8,二,2242561,2024-10-08,否,1,0,10,0,1636274.4285714286,1854895.0,2023-10-08,1566820.0,0,0
2024,10,9,三,2378515,2024-10-09,否,2,0,10,0,1887640.142857143,1865851.0714285714,2023-10-09,1564545.0,1,0
2024,10,10,四,1584263,2024-10-10,是,3,0,10,0,2041980.142857143,1819992.0,2023-10-10,1357852.0,0,0
2024,10,11,五,2314394,2024-10-11,否,4,0,10,0,2031961.7142857143,1812538.5,2023-10-11,2099483.0,1,1
2024,10,12,六,1882812,2024-10-12,是,5,1,10,0,2028411.2857142857,1812244.357142857,2023-10-12,2144230.0,1,0
2024,10,13,日,1587088,2024-10-13,是,6,1,10,0,2028892.2857142857,1817469.2142857143,2023-10-13,2301398.0,0,0
2024,10,14,一,2152826,2024-10-14,否,0,0,10,0,2020351.2857142857,1817387.142857143,2023-10-14,1875612.0,0,1
2024,10,15,二,2215476,2024-10-15,否,1,0,10,0,2016482.0,1826378.2142857143,2023-10-15,1555977.0,0,0
2024,10,16,三,2231636,2024-10-16,否,2,0,10,0,1995499.2857142857,1941569.7142857143,2023-10-16,2057570.0,0,0
2024,10,17,四,2269505,2024-10-17,否,3,0,10,0,2093391.0,2067685.5714285714,2023-10-17,2143753.0,0,0
2024,10,18,五,2419306,2024-10-18,否,4,0,10,0,2108378.4285714286,2070170.0714285714,2023-10-18,2185548.0,1,0
2024,10,19,六,2021564,2024-10-19,是,5,1,10,0,2128200.1428571427,2078305.7142857143,2023-10-19,2193952.0,1,0
2024,10,20,日,1600516,2024-10-20,是,6,1,10,0,2130118.4285714286,2079505.357142857,2023-10-20,2368355.0,0,0
2024,10,21,一,2162904,2024-10-21,否,0,0,10,0,2131558.1428571427,2075954.7142857143,2023-10-21,1898223.0,0,1
2024,10,22,二,2242196,2024-10-22,否,1,0,10,0,2135375.285714286,2075928.642857143,2023-10-22,1600494.0,0,0
2024,10,23,三,2270292,2024-10-23,否,2,0,10,0,2140897.5714285714,2068198.4285714286,2023-10-23,2090014.0,0,0
2024,10,24,四,2280793,2024-10-24,否,3,0,10,0,2142510.1428571427,2117950.5714285714,2023-10-24,2132283.0,0,0
2024,10,25,五,2441599,2024-10-25,否,4,0,10,0,2145694.8571428573,2127036.6428571427,2023-10-25,2172892.0,1,0
2024,10,26,六,2044344,2024-10-26,是,5,1,10,0,2148949.1428571427,2138574.6428571427,2023-10-26,2183880.0,1,0
2024,10,27,日,1616962,2024-10-27,是,6,1,10,0,2151298.5714285714,2140708.5,2023-10-27,2350478.0,0,0
2024,10,28,一,2173622,2024-10-28,否,0,0,10,0,2152829.714285714,2142193.9285714286,2023-10-28,1909644.0,0,1
2024,10,29,二,2239094,2024-10-29,否,1,0,10,0,2152386.5714285714,2143880.9285714286,2023-10-29,1527848.0,0,0
2024,10,30,三,2255219,2024-10-30,否,2,0,10,0,2150233.285714286,2145565.4285714286,2023-10-30,2072738.0,0,0
2024,10,31,四,191889,2024-10-31,否,3,0,10,0,1851818.4285714286,1997164.2857142857,2023-10-31,2137181.0,0,0
2024,11,1,五,2321199,2024-11-01,否,4,0,11,0,1834618.4285714286,1990156.642857143,2023-11-01,2136324.0,1,0
2024,11,2,六,2006051,2024-11-02,是,5,1,11,0,1829148.0,1989048.5714285714,2023-11-02,2149691.0,1,0
2024,11,3,日,1621092,2024-11-03,是,6,1,11,0,1829738.0,1990518.2857142857,2023-11-03,2356084.0,0,0
2024,11,4,一,2211774,2024-11-04,否,0,0,11,0,1835188.2857142857,1994009.0,2023-11-04,1959567.0,0,1
2024,11,5,二,2251608,2024-11-05,否,1,0,11,0,1836976.0,1994681.2857142857,2023-11-05,1603673.0,0,0
2024,11,6,三,2268856,2024-11-06,否,2,0,11,0,1838924.142857143,1994578.7142857143,2023-11-06,2066673.0,0,0
2024,11,7,四,2317283,2024-11-07,否,3,0,11,0,2142551.8571428573,1997185.142857143,2023-11-07,2122120.0,0,0
2024,11,8,五,2484361,2024-11-08,否,4,0,11,0,2165860.714285714,2000239.5714285714,2023-11-08,2151645.0,1,0
2024,11,9,六,2019973,2024-11-09,是,5,1,11,0,2167849.5714285714,1998498.7857142857,2023-11-09,2196279.0,1,0
2024,11,10,日,1662825,2024-11-10,是,6,1,11,0,2173811.4285714286,2001774.7142857143,2023-11-10,2382715.0,0,0
2024,11,11,一,2209284,2024-11-11,否,0,0,11,0,2173455.714285714,2004322.0,2023-11-11,2014300.0,0,1
2024,11,12,二,2258552,2024-11-12,否,1,0,11,0,2174447.714285714,2005711.857142857,2023-11-12,1608643.0,0,0
2024,11,13,三,2322622,2024-11-13,否,2,0,11,0,2182128.5714285714,2010526.357142857,2023-11-13,2091361.0,0,0
2024,11,14,四,2333024,2024-11-14,否,3,0,11,0,2184377.285714286,2163464.5714285714,2023-11-14,2162534.0,0,0
2024,11,15,五,2539643,2024-11-15,否,4,0,11,0,2192274.714285714,2179067.714285714,2023-11-15,2213135.0,1,0
2024,11,16,六,2072883,2024-11-16,是,5,1,11,0,2199833.285714286,2183841.4285714286,2023-11-16,2202407.0,1,0
2024,11,17,日,1728126,2024-11-17,是,6,1,11,0,2209162.0,2191486.714285714,2023-11-17,2432571.0,0,0
2024,11,18,一,2285022,2024-11-18,否,0,0,11,0,2219981.714285714,2196718.714285714,2023-11-18,2055608.0,0,1
2024,11,19,二,2268394,2024-11-19,否,1,0,11,0,2221387.714285714,2197917.714285714,2023-11-19,1689424.0,0,0
2024,11,20,三,2301053,2024-11-20,否,2,0,11,0,2218306.4285714286,2200217.5,2023-11-20,2147584.0,0,0
2024,11,21,四,2296405,2024-11-21,否,3,0,11,0,2213075.1428571427,2198726.214285714,2023-11-21,2164081.0,0,0
2024,11,22,五,2477958,2024-11-22,否,4,0,11,0,2204263.0,2198268.8571428573,2023-11-22,2182364.0,1,0
2024,11,23,六,1985218,2024-11-23,是,5,1,11,0,2191739.4285714286,2195786.3571428573,2023-11-23,2207189.0,1,0
2024,11,24,日,1654005,2024-11-24,是,6,1,11,0,2181150.714285714,2195156.3571428573,2023-11-24,2388018.0,0,0
2024,11,25,一,2208049,2024-11-25,否,0,0,11,0,2170154.5714285714,2195068.1428571427,2023-11-25,1937272.0,0,1
2024,11,26,二,2268646,2024-11-26,否,1,0,11,0,2170190.5714285714,2195789.1428571427,2023-11-26,1533824.0,0,0
2024,11,27,三,2304172,2024-11-27,否,2,0,11,0,2170636.1428571427,2194471.285714286,2023-11-27,2090700.0,0,0
2024,11,28,四,2336770,2024-11-28,否,3,0,11,0,2176402.5714285714,2194738.8571428573,2023-11-28,2167573.0,0,0
2024,11,29,五,2528559,2024-11-29,否,4,0,11,0,2183631.285714286,2193947.1428571427,2023-11-29,2195575.0,1,0
2024,11,30,六,2071573,2024-11-30,是,5,1,11,0,2195967.714285714,2193853.5714285714,2023-11-30,2231905.0,1,0
2024,12,1,日,1729757,2024-12-01,是,6,1,12,0,2206789.4285714286,2193970.0714285714,2023-12-01,2403483.0,0,0
2024,12,2,一,2208269,2024-12-02,否,0,0,12,0,2206820.8571428573,2188487.714285714,2023-12-02,2004067.0,0,1
2024,12,3,二,2266279,2024-12-03,否,1,0,12,0,2206482.714285714,2188336.6428571427,2023-12-03,1701607.0,0,0
2024,12,4,三,2307073,2024-12-04,否,2,0,12,0,2206897.1428571427,2188766.6428571427,2023-12-04,2086450.0,0,0
2024,12,5,四,2377657,2024-12-05,否,3,0,12,0,2212738.1428571427,2194570.3571428573,2023-12-05,2173857.0,0,0
2024,12,6,五,2585953,2024-12-06,否,4,0,12,0,2220937.285714286,2202284.285714286,2023-12-06,2195908.0,1,0
2024,12,7,六,2204954,2024-12-07,是,5,1,12,0,2239991.714285714,2217979.714285714,2023-12-07,2268725.0,1,0
2024,12,8,日,1786863,2024-12-08,是,6,1,12,0,2248149.714285714,2227469.5714285714,2023-12-08,2491416.0,0,0
2024,12,9,一,2234840,2024-12-09,否,0,0,12,0,2251945.5714285714,2229383.214285714,2023-12-09,2201096.0,0,1
2024,12,10,二,2302680,2024-12-10,否,1,0,12,0,2257145.714285714,2231814.214285714,2023-12-10,1804086.0,0,0
2024,12,11,三,2328307,2024-12-11,否,2,0,12,0,2260179.1428571427,2233538.1428571427,2023-12-11,2130775.0,0,0
2024,12,12,四,2346964,2024-12-12,否,3,0,12,0,2255794.4285714286,2234266.285714286,2023-12-12,2195542.0,0,0
2024,12,13,五,2538754,2024-12-13,否,4,0,12,0,2249051.714285714,2234994.5,2023-12-13,2216907.0,1,0
2024,12,14,六,2160772,2024-12-14,是,5,1,12,0,2242740.0,2241365.8571428573,2023-12-14,2250944.0,1,0
2024,12,15,日,1818825,2024-12-15,是,6,1,12,0,2247306.0,2247727.8571428573,2023-12-15,2462196.0,0,0
2024,12,16,一,2224572,2024-12-16,否,0,0,12,0,2245839.1428571427,2248892.3571428573,2023-12-16,2078726.0,0,1
2024,12,17,二,2307422,2024-12-17,否,1,0,12,0,2246516.5714285714,2251831.1428571427,2023-12-17,1700108.0,0,0
2024,12,18,三,2333648,2024-12-18,否,2,0,12,0,2247279.5714285714,2253729.3571428573,2023-12-18,2158796.0,0,0
2024,12,19,四,2338306,2024-12-19,否,3,0,12,0,2246042.714285714,2250918.5714285714,2023-12-19,2200935.0,0,0
2024,12,20,五,2605786,2024-12-20,否,4,0,12,0,2255618.714285714,2252335.214285714,2023-12-20,2238461.0,1,0
2024,12,21,六,2128058,2024-12-21,是,5,1,12,0,2250945.285714286,2246842.6428571427,2023-12-21,2251908.0,1,0
2024,12,22,日,1813358,2024-12-22,是,6,1,12,0,2250164.285714286,2248735.1428571427,2023-12-22,2444638.0,0,0
2024,12,23,一,2309131,2024-12-23,否,0,0,12,0,2262244.1428571427,2254041.6428571427,2023-12-23,2097712.0,0,1
2024,12,24,二,2408807,2024-12-24,否,1,0,12,0,2276727.714285714,2261622.1428571427,2023-12-24,1740565.0,0,0
2024,12,25,三,2454140,2024-12-25,否,2,0,12,0,2293940.8571428573,2270610.214285714,2023-12-25,2247241.0,0,0
2024,12,26,四,2385354,2024-12-26,否,3,0,12,0,2300662.0,2273352.3571428573,2023-12-26,2256766.0,0,0
2024,12,27,五,2572880,2024-12-27,否,4,0,12,0,2295961.1428571427,2275789.9285714286,2023-12-27,2280986.0,1,0
2024,12,28,六,2080877,2024-12-28,是,5,1,12,0,2289221.0,2270083.1428571427,2023-12-28,2281513.0,1,0
2024,12,29,日,1776518,2024-12-29,是,6,1,12,0,2283958.1428571427,2267061.214285714,2023-12-29,2441636.0,0,0
2024,12,30,一,2329634,2024-12-30,否,0,0,12,0,2286887.1428571427,2274565.6428571427,2023-12-30,1917995.0,0,1
2024,12,31,二,3126858,2024-12-31,否,1,0,12,0,2389465.8571428573,2333096.785714286,2023-12-31,2383109.0,1,0
2025,1,1,三,1464405,2025-01-01,是,2,0,1,1,2248075.1428571427,2271008.0,2024-01-01,1441883.0,0,0
2025,1,2,四,2256967,2025-01-02,否,3,0,1,1,2229734.1428571427,2265198.0714285714,2024-01-02,2110822.0,0,1
2025,1,3,五,2414955,2025-01-03,否,4,0,1,1,2207173.4285714286,2251567.285714286,2024-01-03,2125955.0,1,0
2025,1,4,六,1885101,2025-01-04,是,5,1,1,1,2179205.4285714286,2234213.214285714,2024-01-04,2169893.0,1,0
2025,1,5,日,1552107,2025-01-05,是,6,1,1,1,2147146.714285714,2215552.4285714286,2024-01-05,2335268.0,0,0
2025,1,6,一,2191677,2025-01-06,否,0,0,1,1,2127438.5714285714,2207162.8571428573,2024-01-06,1828165.0,0,1
2025,1,7,二,2245956,2025-01-07,否,1,0,1,1,2001595.4285714286,2195530.6428571427,2024-01-07,1451385.0,0,0
2025,1,8,三,2269429,2025-01-08,否,2,0,1,1,2116598.8571428573,2182337.0,2024-01-08,2080699.0,0,0
2025,1,9,四,2243847,2025-01-09,否,3,0,1,1,2114724.5714285714,2172229.3571428573,2024-01-09,2130817.0,0,0
2025,1,10,五,2423291,2025-01-10,否,4,0,1,1,2115915.4285714286,2161544.4285714286,2024-01-10,2164767.0,1,0
2025,1,11,六,1980684,2025-01-11,是,5,1,1,1,2129570.1428571427,2154387.785714286,2024-01-11,2249414.0,1,0
2025,1,12,日,1651797,2025-01-12,是,6,1,1,1,2143811.5714285714,2145479.1428571427,2024-01-12,2489648.0,0,0
2025,1,13,一,2179766,2025-01-13,否,0,0,1,1,2142110.0,2134774.285714286,2024-01-13,1680030.0,0,1
2025,1,14,二,2254141,2025-01-14,否,1,0,1,1,2143279.285714286,2072437.357142857,2024-01-14,1512328.0,0,0
2025,1,15,三,2213507,2025-01-15,否,2,0,1,1,2135290.4285714286,2125944.6428571427,2024-01-15,2038057.0,0,0
2025,1,16,四,2258534,2025-01-16,否,3,0,1,1,2137388.5714285714,2126056.5714285714,2024-01-16,2123774.0,0,0
2025,1,17,五,2483191,2025-01-17,否,4,0,1,1,2145945.714285714,2130930.5714285714,2024-01-17,2140779.0,1,0
2025,1,18,六,1962367,2025-01-18,是,5,1,1,1,2143329.0,2136449.5714285714,2024-01-18,2167956.0,1,0
2025,1,19,日,1596754,2025-01-19,是,6,1,1,1,2135465.714285714,2139638.6428571427,2024-01-19,2417664.0,0,0
2025,1,20,一,2274784,2025-01-20,否,0,0,1,1,2149039.714285714,2145574.8571428573,2024-01-20,1893225.0,0,1
2025,1,21,二,2274684,2025-01-21,否,1,0,1,1,2151974.4285714286,2147626.8571428573,2024-01-21,1486937.0,0,0
2025,1,22,三,2268958,2025-01-22,否,2,0,1,1,2159896.0,2147593.214285714,2024-01-22,2060400.0,0,0
2025,1,23,四,2257305,2025-01-23,否,3,0,1,1,2159720.4285714286,2148554.5,2024-01-23,2071844.0,0,0
2025,1,24,五,2293392,2025-01-24,否,4,0,1,1,2132606.285714286,2139276.0,2024-01-24,2125588.0,1,0
2025,1,25,六,1637151,2025-01-25,是,5,1,1,1,2086146.857142857,2114737.9285714286,2024-01-25,2194985.0,1,0
2025,1,26,日,1358359,2025-01-26,是,6,1,1,1,2052090.4285714286,2093778.0714285714,2024-01-26,2364790.0,1,0
2025,1,27,一,1169542,2025-01-27,是,0,0,1,1,1894198.7142857143,2021619.2142857143,2024-01-27,1846287.0,1,0
2025,1,28,二,794456,2025-01-28,是,1,0,1,1,1682737.5714285714,1917356.0,2024-01-28,1572028.0,1,0
2025,1,29,三,1337804,2025-01-29,是,2,0,1,1,1549715.5714285714,1854805.7857142857,2024-01-29,2096197.0,1,0
2025,1,30,四,1378038,2025-01-30,是,3,0,1,1,1424106.0,1791913.2142857143,2024-01-30,2165737.0,1,0
2025,1,31,五,1480486,2025-01-31,是,4,0,1,1,1307976.5714285714,1720291.4285714286,2024-01-31,2204354.0,1,0
2025,2,1,六,1518958,2025-02-01,是,5,1,2,1,1291091.857142857,1688619.357142857,2024-02-01,2224040.0,1,0
2025,2,2,日,1306343,2025-02-02,是,6,1,2,1,1283661.0,1667875.7142857143,2024-02-02,2326691.0,0,0
2025,2,3,一,1970738,2025-02-03,否,0,0,2,1,1398117.5714285714,1646158.142857143,2024-02-03,1834143.0,0,1
2025,2,4,二,2138092,2025-02-04,否,1,0,2,1,1590065.5714285714,1636401.5714285714,2024-02-04,1560851.0,0,0
2025,2,5,三,2176583,2025-02-05,否,2,0,2,1,1709891.142857143,1629803.357142857,2024-02-05,2133470.0,0,0
2025,2,6,四,2244794,2025-02-06,否,3,0,2,1,1833713.4285714286,1628909.7142857143,2024-02-06,2158554.0,0,0
2025,2,7,五,2339571,2025-02-07,否,4,0,2,1,1956439.857142857,1632208.2142857143,2024-02-07,2076028.0,0,0
2025,2,8,六,2221141,2025-02-08,否,5,1,2,1,2056751.7142857143,1673921.7857142857,2024-02-08,1179782.0,1,0
2025,2,9,日,1649641,2025-02-09,是,6,1,2,1,2105794.285714286,1694727.642857143,2024-02-09,743623.0,0,0
2025,2,10,一,2177555,2025-02-10,否,0,0,2,1,2135339.5714285714,1766728.5714285714,2024-02-10,1278323.0,0,1
2025,2,11,二,2258030,2025-02-11,否,1,0,2,1,2152473.5714285714,1871269.5714285714,2024-02-11,1382946.0,0,0
2025,2,12,三,2220642,2025-02-12,否,2,0,2,1,2158767.714285714,1934329.4285714286,2024-02-12,1510143.0,0,0
2025,2,13,四,2229118,2025-02-13,否,3,0,2,1,2156528.285714286,1995120.857142857,2024-02-13,1565042.0,0,0
